"Varietas","fosfor","boron","Warna","rasa","teknik","Musim","Penyakit","PH","Grade_mutu"
"1","0.046296296296296","0.001984126984127","0","1","1","1","1","0.33333333333333","1"
"1","0.96998590513375","0","0","1","1","1","0.25","1","0"
"0.2","0.027777777777778","0.79761904761905","0.66666666666667","1","1","1","0","1","2"
"0.8","0.9537037037037","0.39880952380952","1","1","1","0","0","0.66666666666667","2"
"1","0.9537037037037","0.005952380952381","1","1","0","0","0","0","3"
"0.6","0.9537037037037","0.20436507936508","1","0","0","0","0","0.66666666666667","2"
"1","0.94956791324146","0.0048544947815908","0","1","1","1","0.75","1","0"
"0.4","0.94379381490374","0.59906692859049","1","0","0","1","0.75","0.33333333333333","3"
"0.6","0.046296296296296","0.20230542407761","1","0","1","1","0.25","0.33333333333333","3"
"0.6","0.94444444444444","0.20039682539683","1","0","1","1","1","0.33333333333333","1"
"0.8","0.94444444444444","0.39880952380952","1","1","0","1","0.25","0.33333333333333","3"
"1","0.93518518518518","0.0026643224608929","0","1","1","1","0.25","1","0"
"0.4","0.96296296296296","0.59920634920635","1","0","1","0","1","0","1"
"0.8","0.96296296296296","0.40079365079365","1","1","1","0","1","0","1"
"0.6","0.036463618537653","0.20039682539683","1","0","1","1","0.25","0.33333333333333","3"
"1","0.96282274183443","0.0010070871844068","0","1","1","1","0.25","1","0"
"1","0.93610167194787","0.005952380952381","0","1","1","1","0.75","1","0"
"0.4","0.0092592592592586","0.6031746031746","1","0","1","0","0.5","0.66666666666667","2"
"0.6","0.046296296296296","0.20238095238095","1","0","1","1","0","0.33333333333333","3"
"0.6","0.96327136184645","0.20238095238095","1","0","0","0","0.25","0.66666666666667","1"
"0.6","0.037037037037036","0.20238095238095","1","0","1","1","0.25","1","2"
"0.2","0.027777777777778","0.8015873015873","0.66666666666667","1","1","1","0.25","0.33333333333333","2"
"0","0.93518518518518","0.99603174603175","0.33333333333333","0","1","1","1","0.33333333333333","1"
"0","0.97222222222222","0.99603174603175","0.33333333333333","0","0","0","0.5","0","2"
"0","0.9537037037037","0.99404761904762","0.33333333333333","0","0","0","0.25","0.66666666666667","1"
"0.6","0.027777777777778","0.20039682539683","1","0","0","0","0","0","2"
"0.8","0.01948424609447","0.40079365079365","1","1","0","1","0.25","0.33333333333333","3"
"0.8","0.037037037037036","0.39880952380952","1","1","1","0","0","0.66666666666667","2"
"0.2","0.018518518518517","0.001984126984127","0.66666666666667","1","0","0","0","0","2"
"0","0.94444444444444","0.99801587301587","0.33333333333333","0","0","0","0.5","0.66666666666667","2"
"0.2","0.037037037037036","0.79747316059154","0.66666666666667","1","0","0","1","0.66666666666667","1"
"0.6","0.93518518518518","0.20436507936508","1","0","0","0","0","0.66666666666667","2"
"0.4","0.93672373549671","0.59887665985388","1","0","0","1","0.25","1","3"
"0.2","0.93518518518518","0.001984126984127","0.66666666666667","1","0","0","1","0","1"
"0","0.94444444444444","0.99801587301587","0.33333333333333","0","1","1","0.75","0.33333333333333","2"
"0.8","0.96296296296296","0.39880952380952","1","1","1","0","0.5","0.66666666666667","2"
"0.8","0.018518518518517","0.39880952380952","1","1","1","0","0","0.66666666666667","2"
"0.2","0.037037037037036","0.79563492063492","0.66666666666667","1","0","0","1","0.66666666666667","1"
"1","0.042474075198208","0.005952380952381","0","1","1","1","0.75","1","0"
"1","0.018518518518517","0.0040415318719524","0","1","1","1","0.75","1","0"
"0.8","0.034559026832225","0.40079365079365","1","1","0","1","0","0.33333333333333","3"
"1","0.037037037037036","0.005952380952381","0","1","1","1","1","1","1"
"0.2","0.03594390222344","0.001984126984127","0.66666666666667","1","0","0","0.25","0.66666666666667","1"
"1","0.9537037037037","0.005952380952381","1","1","0","0","1","0","1"
"1","0.010742491198421","0","0","1","1","1","0.75","1","0"
"0.6","0.037037037037036","0.20238095238095","1","0","0","0","0.25","0","2"
"0.6","0.0092592592592586","0.2013735843","1","0","1","1","0.5","0.33333333333333","3"
"0.4","0.94444444444444","0.60057192700363","1","0","0","1","0.25","0.33333333333333","3"
"0.8","0.97222222222222","0.40079365079365","1","1","0","1","0.5","1","2"
"0.2","0.0092592592592586","0.8015873015873","0.66666666666667","1","0","0","0.75","0","2"
"1","0.96178176926764","0.0011186199594192","0","1","1","1","0.25","1","0"
"1","0.9537037037037","0","1","1","0","0","1","0","1"
"1","0.010326659368911","0.005952380952381","0","1","1","1","0.25","1","0"
"0.2","0.0092592592592586","0.79761904761905","0.66666666666667","1","0","0","0.5","0.66666666666667","2"
"0.4","0.037037037037036","0.59920634920635","1","0","1","0","0.5","0","2"
"1","0.94994690247618","0","1","1","0","0","0.25","0","3"
"0.2","0.94444444444444","0.001984126984127","0.66666666666667","1","1","1","0.25","0.33333333333333","2"
"1","0.046296296296296","0.003968253968254","1","1","0","0","0.5","0.66666666666667","2"
"0.4","0.95920611120683","0.59802726188425","1","0","0","1","0.25","1","3"
"0.8","0.93518518518518","0.40079365079365","1","1","0","1","0.25","1","3"
"0","0.96296296296296","0.99801587301587","0.33333333333333","0","1","1","0.25","1","1"
"0","0.93518518518518","1","0.33333333333333","0","0","0","0.75","0.66666666666667","1"
"0.2","0.018518518518517","0.79563492063492","0.66666666666667","1","1","1","0.5","0.33333333333333","2"
"1","0.046296296296296","0.005952380952381","0","1","1","1","0","1","1"
"0.8","0.018518518518517","0.40079365079365","1","1","0","1","0","0.33333333333333","3"
"0.8","0.95948141979772","0.40004760582967","1","1","0","1","0.25","1","3"
"0.2","0.97222222222222","0.8015873015873","0.66666666666667","1","0","0","0.25","0","2"
"1","0.037037037037036","0","0","1","1","1","0.5","1","1"
"0.2","0.046296296296296","0.79563492063492","0.66666666666667","1","0","0","0.75","0.66666666666667","1"
"1","0.018518518518517","0.0026891319366358","0","1","1","1","0.75","1","0"
"0.6","0.9531779861315","0.20436507936508","1","0","1","1","0.25","0.33333333333333","3"
"1","0.0092592592592586","0.0014651456466112","0","1","1","1","0.25","1","0"
"0.2","0.033018522083195","0.79649603098217","0.66666666666667","1","1","1","1","0.33333333333333","1"
"1","0.94444444444444","0.001984126984127","0","1","1","1","0.25","0.33333333333333","1"
"1","0.94444444444444","0.003968253968254","1","1","0","0","1","0","1"
"1","0.031968031924407","0.005952380952381","0","1","1","1","0.75","1","0"
"1","0.037037037037036","0.0051757625007198","1","1","0","0","0.25","0","3"
"0.2","0.9537037037037","0.79365079365079","0.66666666666667","1","1","1","0","0.33333333333333","2"
"1","0.055555555555554","0.003968253968254","0","1","1","1","0.5","0.33333333333333","2"
"1","0.9466106648764","0","0","1","1","1","0.75","1","0"
"1","0.9537037037037","0.003968253968254","0","1","1","1","1","1","1"
"0.4","0.0092592592592586","0.6031746031746","1","0","1","0","0.5","0","2"
"1","0.046296296296296","0","1","1","0","0","0.75","0","3"
"0.2","0.94444444444444","0.79761904761905","0.66666666666667","1","0","0","0.25","0.66666666666667","1"
"0.2","0.027777777777778","0.79563492063492","0.66666666666667","1","0","0","0","0","2"
"1","0.97222222222222","0.001984126984127","1","1","0","0","0.75","0","3"
"1","0.018518518518517","0.005952380952381","1","1","0","0","0.25","0","3"
"0","0.94444444444444","0.99801587301587","0.33333333333333","0","1","1","0.5","0.33333333333333","2"
"0.6","0.9537037037037","0.20238095238095","1","0","1","1","0.25","0.33333333333333","3"
"0.2","0.046296296296296","0.79761904761905","0.66666666666667","1","0","0","1","0","1"
"0.8","0.97198841054893","0.39883457506023","1","1","1","0","1","0.66666666666667","1"
"0.2","0.018518518518517","0.79365079365079","0.66666666666667","1","0","0","0.25","0","2"
"0.6","0.037037037037036","0.20238095238095","0","0","1","1","0.25","0.33333333333333","3"
"0.8","0.027777777777778","0.39880952380952","1","1","1","0","0","0.66666666666667","2"
"1","0.04268003534423","0.0051774678912239","0","1","1","1","0.25","1","0"
"0.2","0.037037037037036","0.8015873015873","0.66666666666667","1","1","1","0.5","1","2"
"0.6","0.93518518518518","0.20238095238095","1","0","1","1","0.5","1","2"
"0","0.93518518518518","0.99603174603175","0.33333333333333","0","1","1","0.75","1","1"
"0.4","0.96296296296296","0.59920634920635","1","0","0","1","1","0.33333333333333","1"
"0.6","0.96296296296296","0.20238095238095","1","0","1","1","1","1","1"
"0.6","0.027777777777778","0.20039682539683","1","0","1","1","0","0.33333333333333","3"
"0","0.97222222222222","0.99801587301587","0.33333333333333","0","1","1","0.5","0.33333333333333","2"
"1","0.019021271955999","0.001984126984127","0","1","1","1","0.25","1","0"
"0.4","0.018518518518517","0.59722222222222","1","0","1","0","1","0.66666666666667","1"
"0.6","0.018518518518517","0.20096790377559","1","0","1","1","0.5","0.33333333333333","3"
"0.8","0.037037037037036","0.40079365079365","1","1","0","1","0","1","2"
"0","0.018518518518517","0.99404761904762","0.33333333333333","0","1","1","0.5","0.33333333333333","2"
"1","0.9537037037037","0.005952380952381","0","1","1","1","1","1","1"
"0.2","0.94444444444444","0.79365079365079","0.66666666666667","1","1","1","0.25","0.33333333333333","2"
"1","0.93518518518518","0","0","1","1","1","1","0.33333333333333","1"
"1","0.039929209611935","0","0","1","1","1","0.25","1","0"
"1","0.97222222222222","0.001984126984127","0","1","1","1","0","0.33333333333333","2"
"0.4","0.046296296296296","0.6031746031746","1","0","1","0","1","0","1"
"0","0.94444444444444","0.99404761904762","0.33333333333333","0","1","1","0.75","1","1"
"1","0.9393040719938","0.0048508725701008","0","1","1","1","0.25","1","0"
"1","0.03972041212102","0.001984126984127","0","1","1","1","0.25","1","0"
"0.8","0.046296296296296","0.39880952380952","1","1","1","0","0.5","0.66666666666667","2"
"1","0.94444444444444","0.00053732078075741","0","1","1","1","0.25","1","0"
"0.8","0.0092592592592586","0.39909346125316","1","1","1","0","1","0","1"
"1","0.037037037037036","0","0","1","1","1","1","1","1"
"0","0.9537037037037","1","0.33333333333333","0","0","0","0.5","0","2"
"0.2","0.0092592592592586","0.79563492063492","0.66666666666667","1","1","1","1","0.33333333333333","1"
"1","0.01719713645391","0.005952380952381","0","1","1","1","0.25","1","0"
"1","0.9384748571473","0.001984126984127","0","1","1","1","0.25","1","0"
"0.8","0.9537037037037","0.4047619047619","1","1","0","1","0","0.33333333333333","3"
"0","0.9537037037037","1","0.33333333333333","0","0","0","0.25","0.66666666666667","1"
"0.6","0.0092592592592586","0.20049766823575","1","0","1","1","0.25","0.33333333333333","3"
"1","0.055555555555554","0.001984126984127","1","1","0","0","0.25","0.66666666666667","2"
"1","0.93518518518518","0.0051974271423977","0","1","1","1","0.75","1","0"
"0.8","0.97222222222222","0.40079365079365","1","1","0","1","0","0.33333333333333","3"
"0","0.9537037037037","1","0.33333333333333","0","1","1","0","0.33333333333333","2"
"0","0.018518518518517","0.99404761904762","0.33333333333333","0","0","0","0","0","2"
"1","0.027777777777778","0.005952380952381","1","1","0","0","0.5","0","3"
"0","0.9537037037037","0.99404761904762","0.33333333333333","0","1","1","0","0.33333333333333","2"
"0.6","0.94444444444444","0.20039682539683","1","0","1","1","0","1","2"
"0.8","0.0092592592592586","0.4047619047619","1","1","1","0","0.5","0.66666666666667","2"
"0.4","0.027777777777778","0.59920634920635","1","0","0","1","1","1","1"
"0","0.97222222222222","0.99603174603175","0.33333333333333","0","0","0","0.75","0.66666666666667","1"
"0.8","0.027777777777778","0.40079365079365","1","1","0","1","0.25","1","3"
"1","0.94444444444444","0.0014421655463558","0","1","1","1","0.25","1","0"
"0.8","0.046296296296296","0.40079365079365","1","1","1","0","0.75","0.66666666666667","2"
"0","0.9537037037037","1","0.33333333333333","0","0","0","1","0","1"
"0.6","0.93518518518518","0.20039682539683","1","0","0","0","0.25","0.66666666666667","1"
"0.6","0.94224842059003","0.20086740193706","1","0","1","1","0","0.33333333333333","3"
"0.8","0.9537037037037","0.39880952380952","1","1","0","1","1","0.33333333333333","1"
"0.6","0.93518518518518","0.20039682539683","1","0","0","0","0.25","0","2"
"0.4","0.0092592592592586","0.59722222222222","1","0","0","1","0.5","0.33333333333333","3"
"0.2","0.94444444444444","0.79761904761905","0.66666666666667","1","1","1","0.75","0.33333333333333","2"
"0.8","0.9537037037037","0.39880952380952","1","1","1","0","1","0","1"
"1","0.96438202216816","0.00084002143436326","0","1","1","1","0.25","1","0"
"1","0.046296296296296","0.001984126984127","0","1","1","1","0.5","0.33333333333333","2"
"0.4","0.0092592592592586","0.59722222222222","1","0","0","1","0.75","0.33333333333333","3"
"0.8","0.96296296296296","0.40079365079365","1","1","0","1","1","1","1"
"1","0.037218516849748","0.005952380952381","1","1","0","0","0.5","0","3"
"0.8","0","0.40079365079365","1","1","0","1","0.75","1","2"
"1","0.055555555555554","0.003968253968254","0","1","1","1","0.25","0.33333333333333","1"
"0.4","0.045698799470561","0.59920634920635","1","0","0","1","0.75","0.33333333333333","3"
"0.6","0.9537037037037","0.20039682539683","1","0","1","1","0","0.33333333333333","3"
"1","0.9537037037037","0.00051121663347206","0","1","1","1","0.75","1","0"
"0","0.97222222222222","0.99404761904762","0.33333333333333","0","0","0","1","0.66666666666667","1"
"0.2","0.97222222222222","0.001984126984127","0.66666666666667","1","1","1","0.25","1","1"
"1","0.049751115442923","0.0044717441752548","0","1","1","1","0.75","1","0"
"0.4","0.9537037037037","0.59920634920635","1","0","1","0","0.25","0","3"
"1","0.9537037037037","0.0022034163974683","0","1","1","1","0.25","1","0"
"0.2","0.055555555555554","0.79761904761905","0.66666666666667","1","1","1","0.5","1","2"
"1","0.051076313696091","0","0","1","1","1","0.25","1","0"
"1","0.013188815487039","0.005952380952381","0","1","1","1","0.25","1","0"
"0.2","0.037037037037036","0.79761904761905","0.66666666666667","1","1","1","1","0.33333333333333","1"
"0","0.97222222222222","1","0.33333333333333","0","1","1","1","1","1"
"0.4","0.058036411443989","0.59722222222222","1","0","0","1","0.25","1","3"
"0.2","0.97222222222222","0.79365079365079","0.66666666666667","1","1","1","0.75","1","1"
"0.6","0.053501606732925","0.20238095238095","1","0","1","1","0","0.33333333333333","3"
"1","0.9537037037037","0.005952380952381","0","1","1","1","0","0.33333333333333","2"
"1","0.94444444444444","0","0","1","1","1","0.75","0.33333333333333","1"
"1","0.037037037037036","0.0030452241895048","0","1","1","1","0.75","1","0"
"1","0.9537037037037","0.0035896641763263","0","1","1","1","0.75","1","0"
"0.8","0.046296296296296","0.40079365079365","1","1","0","1","0.25","0.33333333333333","3"
"0.2","0.046296296296296","0.79563492063492","0.66666666666667","1","1","1","0.5","1","2"
"0.4","0.96296296296296","0.59920634920635","1","0","1","0","1","0.66666666666667","1"
"0.6","0.018518518518517","0.20039682539683","1","0","1","1","0.5","1","2"
"1","0.94444444444444","0.0029914950650763","0","1","1","1","0.25","1","0"
"1","0.027777777777778","0.00012538976187118","1","1","0","0","0.25","0","3"
"1","0.055555555555554","0.005952380952381","1","1","0","0","0.25","0.66666666666667","2"
"0.8","0.9537037037037","0.39920883874493","1","1","0","1","1","0.33333333333333","1"
"1","0.036506914636535","0","1","1","0","0","0.25","0","3"
"0.8","0.0026487792177621","0.39937711935619","1","1","1","0","0.25","0","3"
"0.4","0.93518518518518","0.59722222222222","1","0","0","1","0.75","0.33333333333333","3"
"0.8","0.93518518518518","0.39880952380952","1","1","0","1","0.75","0.33333333333333","3"
"1","0.96296296296296","0.001984126984127","1","1","0","0","0","0","3"
"1","0.94444444444444","0.003968253968254","0","1","1","1","0.5","0.33333333333333","2"
"1","0.055555555555554","0.001984126984127","0","1","1","1","0.75","1","0"
"0.4","0.046296296296296","0.59934196105062","1","0","0","1","1","1","1"
"0.4","0.046296296296296","0.6031746031746","1","0","1","0","1","0.66666666666667","1"
"0.8","0.9416168923373","0.40355009671599","1","1","0","1","0.25","1","3"
"1","0.037037037037036","0.001984126984127","0","1","1","1","0.5","1","1"
"0.2","0.046296296296296","0.79365079365079","0.66666666666667","1","0","0","0.75","0.66666666666667","1"
"0.8","0.040441265942393","0.40079365079365","1","1","0","1","1","1","1"
"0.2","0.0092592592592586","0.79563492063492","0.66666666666667","1","0","0","1","0.66666666666667","1"
"0.4","0.027777777777778","0.59722222222222","1","0","1","0","0.75","0.66666666666667","2"
"0.8","0.94444444444444","0.40079365079365","1","1","1","0","0.75","0","3"
"1","0.95852552794563","0.00095087893228538","0","1","1","1","0.75","1","0"
"0.6","0","0.20238095238095","1","0","0","0","1","0.66666666666667","1"
"1","0.043307326610286","0.005952380952381","0","1","1","1","0.75","1","0"
"0","0.97222222222222","0.99404761904762","0.33333333333333","0","0","0","0.5","0.66666666666667","2"
"0","0.96355260300204","0.99404761904762","0.33333333333333","0","1","1","1","1","1"
"0.8","0.018518518518517","0.40079365079365","1","1","1","0","0.75","0","3"
"0.2","0.93518518518518","0.79761904761905","0.66666666666667","1","1","1","1","1","1"
"1","0.0044281226194798","0.003968253968254","0","1","1","1","0.75","1","0"
"1","0.02240228867371","0","0","1","1","1","0.25","1","0"
"0.2","0.9537037037037","0.79761904761905","0.66666666666667","1","1","1","0.25","0.33333333333333","2"
"0.2","0.037037037037036","0.79365079365079","0.66666666666667","1","0","0","0.75","0","2"
"0.6","0.9537037037037","0.20238095238095","1","0","1","1","1","1","1"
"0.2","0.027777777777778","0.79563492063492","0.66666666666667","1","1","1","0","1","2"
"0.6","0.018518518518517","0.20039682539683","1","0","0","0","0.75","0","2"
"0.8","0.023378504103704","0.40079365079365","1","1","1","0","0.25","0","3"
"0.4","0.055555555555554","0.59722222222222","1","0","0","1","0.75","1","2"
"1","0.96296296296296","0.001984126984127","1","1","0","0","0.5","0.66666666666667","2"
"1","0.95379201806854","0","0","1","1","1","0.25","1","0"
"0.8","0.0092592592592586","0.39958550971465","1","1","1","0","0.25","0","3"
"1","0.95243586636138","0","0","1","1","1","0.75","1","0"
"0","0.94444444444444","0.99603174603175","0.33333333333333","0","1","1","0","1","2"
"1","0.018518518518517","0.0054834086506854","0","1","1","1","0.75","1","0"
"0.4","0.96813035861806","0.59722222222222","1","0","0","1","0.25","1","3"
"0.4","0.064814814814815","0.59722222222222","1","0","1","0","0","0","2"
"0.4","0.028958514291793","0.59722222222222","1","0","0","1","0.75","0.33333333333333","3"
"0.4","0.027777777777778","0.59722222222222","1","0","0","1","0","0.33333333333333","3"
"0.4","0.046296296296296","0.59722222222222","1","0","1","0","0","0.66666666666667","2"
"0.2","0.027777777777778","0.79563492063492","0.66666666666667","1","1","1","0.5","1","2"
"1","0.026316084282905","0.005952380952381","0","1","1","1","0.25","1","0"
"1","0.042160505834057","0.005952380952381","1","1","0","0","0.5","0","3"
"0","0.9537037037037","0.99404761904762","0.33333333333333","0","1","1","0","1","2"
"0","0.9537037037037","1","0.33333333333333","0","1","1","0.75","0.33333333333333","2"
"0.4","0.037037037037036","0.59920634920635","1","0","1","0","0","0","2"
"0.8","0.97222222222222","0.39957789170145","1","1","0","1","0.5","0.33333333333333","3"
"0.2","0.037037037037036","0.001984126984127","0.66666666666667","1","1","1","1","1","1"
"0.6","0.046296296296296","0.20238095238095","1","0","1","1","0.25","0.33333333333333","3"
"0.8","0.9537037037037","0.4047619047619","1","1","1","0","0.75","0","3"
"0.4","0.018518518518517","0.59920634920635","1","0","1","0","0.5","0","2"
"0.8","0.012200293255813","0.40079365079365","1","1","0","1","0.25","1","3"
"0.2","0.0092592592592586","0.001984126984127","0.66666666666667","1","1","1","1","0.33333333333333","1"
"0.6","0.94444444444444","0.20039682539683","1","0","1","1","1","1","1"
"1","0.9537037037037","0.003968253968254","1","1","0","0","0.75","0","3"
"1","0.018518518518517","0.0024251220169527","0","1","1","1","0.25","1","0"
"0.2","0.9537037037037","0.79761904761905","0.66666666666667","1","0","0","0","0.66666666666667","2"
"1","0.93518518518518","0","1","1","0","0","0.5","0.66666666666667","2"
"0.8","0.02113999878792","0.40079365079365","1","1","0","1","0.75","0.33333333333333","3"
"1","0.96296296296296","0","1","1","0","0","0","0","3"
"1","0.016871555483275","0.003968253968254","0","1","1","1","0.75","1","0"
"1","0.017767119486611","0.0018231129058613","0","1","1","1","0.25","1","0"
"1","0.93583292668351","0.0018453252344853","0","1","1","1","0.25","1","0"
"0.6","0.97222222222222","0.20238095238095","1","0","0","0","0.25","0.66666666666667","1"
"1","0.0092592592592586","0.00057977623997404","0","1","1","1","0.25","1","0"
"0","0.02628031948765","0.99404761904762","0.33333333333333","0","1","1","0.25","1","1"
"0.6","0.93518518518518","0.20039682539683","1","0","1","1","0.25","0.33333333333333","3"
"0.6","0.94444444444444","0.20039682539683","1","0","0","0","0.5","0.66666666666667","2"
"0.2","0.96296296296296","0.001984126984127","0.66666666666667","1","1","1","0.75","1","1"
"0.2","0.027777777777778","0.8015873015873","0.66666666666667","1","1","1","1","0.33333333333333","1"
"0.2","0.046296296296296","0.79761904761905","0.66666666666667","1","0","0","0.75","0.66666666666667","1"
"0.6","0.9537037037037","0.20402123926868","1","0","1","1","0","0.33333333333333","3"
"0.6","0.054417785022864","0.20262476035224","1","0","1","1","0","0.33333333333333","3"
"0.4","0.018518518518517","0.59836628922295","1","0","1","0","0.25","0","3"
"1","0.027777777777778","0","0","1","1","1","1","1","1"
"0.4","0.0092592592592586","0.59819926202194","1","0","0","1","0","0.33333333333333","3"
"1","0.94205679971435","0.003968253968254","0","1","1","1","0.25","1","0"
"0.8","0.037037037037036","0.39880952380952","1","1","1","0","0.25","0.66666666666667","2"
"1","0.97222222222222","0.0020347557788009","0","1","1","1","0.75","1","0"
"1","0.051603804418465","0","0","1","1","1","0.25","1","0"
"0.2","0.013712710795628","0.79666473657554","0.66666666666667","1","1","1","1","1","1"
"1","0.041884082970676","0.001984126984127","0","1","1","1","0.75","1","0"
"0.6","0.037037037037036","0.20436507936508","1","0","0","0","0.75","0.66666666666667","1"
"0.2","0.027777777777778","0.8015873015873","0.66666666666667","1","0","0","0.25","0.66666666666667","1"
"0","0.046296296296296","0.99801587301587","0.33333333333333","0","1","1","0.75","1","1"
"0.2","0.064814814814815","0.79761904761905","0.66666666666667","1","1","1","0.75","0.33333333333333","2"
"0.2","0.94444444444444","0.79761904761905","0.66666666666667","1","0","0","1","0.66666666666667","1"
"1","0.96296296296296","0","0","1","1","1","0.25","0.33333333333333","1"
"0.4","0.0092592592592586","0.6031746031746","1","0","0","1","0","0.33333333333333","3"
"0.6","0.9537037037037","0.20436507936508","1","0","0","0","0.75","0","2"
"0.8","0.94444444444444","0.39880952380952","1","1","0","1","0.25","1","3"
"1","0.9537037037037","0.001984126984127","0","1","1","1","0","0.33333333333333","2"
"1","0.027777777777778","0.0015045592546156","0","1","1","1","0.75","1","0"
"0.6","0.027777777777778","0.20238095238095","1","0","0","0","0.5","0.66666666666667","2"
"0.6","0.018518518518517","0.20039682539683","1","0","0","0","0.5","0.66666666666667","2"
"1","0.96296296296296","0.005952380952381","1","1","0","0","1","0.66666666666667","1"
"0.8","0.93518518518518","0.40079365079365","1","1","1","0","0.25","0","3"
"0.6","0.94444444444444","0.20183856742659","1","0","1","1","0.25","0.33333333333333","3"
"0","0.96296296296296","0.99404761904762","0.33333333333333","0","0","0","0.5","0.66666666666667","2"
"0.8","0.96296296296296","0.39880952380952","1","1","0","1","0.75","1","2"
"1","0.93518518518518","0.0023722792634958","0","1","1","1","0.25","1","0"
"1","0.027777777777778","0.005952380952381","0","1","1","1","0.5","0.33333333333333","2"
"1","0.9537037037037","0","0","1","1","1","0.75","1","0"
"0.2","0.018518518518517","0.001984126984127","0.66666666666667","1","0","0","0.5","0","2"
"0.8","0.027777777777778","0.40079365079365","1","1","1","0","0.75","0.66666666666667","2"
"0","0.93518518518518","0.99603174603175","0.33333333333333","0","1","1","0.5","1","2"
"0.6","0.037037037037036","0.20039682539683","1","0","0","0","0.5","0","2"
"0.2","0.019380589136435","0.79455049243379","0.66666666666667","1","1","1","1","0.33333333333333","1"
"1","0.018518518518517","0.00073626601708196","0","1","1","1","0.25","1","0"
"0","0.97222222222222","0.99603174603175","0.33333333333333","0","1","1","0.5","0.33333333333333","2"
"0.6","0.055555555555554","0.20039682539683","1","0","1","1","0.5","1","2"
"0.4","0.95822386413228","0.59823774340022","1","0","0","1","0.25","0.33333333333333","3"
"0.2","0.027777777777778","0.79563492063492","0.66666666666667","1","1","1","0.75","0.33333333333333","2"
"1","0.94444444444444","0.0040806293267958","0","1","1","1","0.25","1","0"
"0.6","0.94554764537589","0.20039682539683","1","0","1","1","0.25","0.33333333333333","3"
"0","0.93518518518518","0.99801587301587","0.33333333333333","0","0","0","0.25","0","2"
"0.8","0.94536486246557","0.40079365079365","1","1","0","1","0","0.33333333333333","3"
"1","0.96296296296296","0.005952380952381","1","1","0","0","0.5","0","3"
"0.4","0.055555555555554","0.59920634920635","1","0","0","1","0.75","0.33333333333333","3"
"0","0.93518518518518","0.99404761904762","0.33333333333333","0","0","0","1","0.66666666666667","1"
"0.4","0.037037037037036","0.59722222222222","1","0","1","0","1","0","1"
"1","0.020764493841289","0.003968253968254","1","1","0","0","0","0","3"
"0.2","0.9537037037037","0.79761904761905","0.66666666666667","1","1","1","0","1","2"
"0","0.96296296296296","0.99801587301587","0.33333333333333","0","1","1","0.75","1","1"
"0.2","0.95783313713174","0.79938880480249","0.66666666666667","1","1","1","1","1","1"
"1","0.037459372483787","0","0","1","1","1","0.25","1","0"
"0","0.97222222222222","1","0.33333333333333","0","0","0","0.25","0.66666666666667","1"
"0.2","0.94444444444444","0.79550546822002","0.66666666666667","1","0","0","1","0","1"
"0.4","0.037037037037036","0.59722222222222","1","0","1","0","0","0","2"
"0.6","0.97222222222222","0.20238095238095","1","0","0","0","1","0","1"
"0.8","0.94895511819828","0.39880952380952","1","1","1","0","1","0.66666666666667","1"
"0.8","0.018518518518517","0.40026802115082","1","1","1","0","0.25","0","3"
"0.8","0.027777777777778","0.4047619047619","1","1","1","0","0.25","0.66666666666667","2"
"0.4","0.018561432953741","0.59722222222222","1","0","0","1","0.75","0.33333333333333","3"
"1","0.96537455046057","0.00051676874948847","1","1","0","0","0.75","0","3"
"1","0.046296296296296","0.005952380952381","1","1","0","0","0.5","0","3"
"0.2","0.046296296296296","0.79761904761905","0.66666666666667","1","1","1","0.75","1","1"
"0.4","0.010824590417772","0.59722222222222","1","0","1","0","1","0.66666666666667","1"
"1","0.93706481703214","0.0043710322211733","0","1","1","1","0.25","1","0"
"1","0.95236830998423","0.003968253968254","0","1","1","1","0.25","1","0"
"1","0.011821273161807","0.005952380952381","0","1","1","1","0.75","1","0"
"1","0.00973339900799","0.005952380952381","0","1","1","1","0","1","1"
"1","0.0092592592592586","0","0","1","1","1","0.5","0.33333333333333","2"
"1","0.94887155742755","0","0","1","1","1","0.5","1","1"
"0.4","0.93518518518518","0.6031746031746","1","0","1","0","0","0.66666666666667","2"
"0.4","0.94444444444444","0.59920634920635","1","0","0","1","0.75","0.33333333333333","3"
"1","0.027777777777778","0.0057164530270411","1","1","0","0","0.5","0","3"
"0.8","0.027777777777778","0.39880952380952","1","1","0","1","0","0.33333333333333","3"
"1","0.9537037037037","0","0","1","1","1","0.5","0.33333333333333","2"
"0.6","0.9537037037037","0.20436507936508","1","0","0","0","0.25","0.66666666666667","1"
"1","0.96296296296296","0.005952380952381","1","1","0","0","0.75","0.66666666666667","2"
"0","0.037037037037036","0.99404761904762","0.33333333333333","0","0","0","0.25","0","2"
"1","0.028562514262094","0","0","1","1","1","0.25","1","0"
"1","0.013020184291394","0.0051464684454949","0","1","1","1","0.75","1","0"
"0.4","0.043323545220119","0.59722222222222","1","0","0","1","0.5","0.33333333333333","3"
"0.8","0.018518518518517","0.40079365079365","1","1","0","1","0.25","0.33333333333333","3"
"0.6","0.046296296296296","0.20238095238095","1","0","1","1","0.5","0.33333333333333","3"
"0.4","0.027777777777778","0.59722222222222","1","0","0","1","0.5","0.33333333333333","3"
"0.2","0.027777777777778","0.79761904761905","0.66666666666667","1","1","1","0.5","1","2"
